42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2016;21036274;3660123;HOW PHYSICAL NETWORK TOPOLOGIES AFFECT VIRTUAL NETWORK EMBEDDING QUALITY: A CHARACTERIZATION STUDY BASED ON ISP AND DATACENTER NETWORKS;2;BIBLIOGRÁFICA;25;ARTIGO EM PERIÓDICO;1;BIBLIOGRAFICA - ARTIGO EM PERIÓDICO;80464;SISTEMAS DE COMPUTACAO;98291;REDES DE COMPUTADORES;340942;ESTRATÉGIAS DE EXPANSÃO PONTUAL DE SUBSTRATOS FÍSICOS PARA ALOCAÇÃO EFICIENTE DE REDES VIRTUAIS;01JAN2012:00:00:00.000000;;01JAN2012:00:00:00.000000;;0
42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2016;21036313;3659276;LUNG NODULE SEGMENTATION IN CHEST COMPUTED TOMOGRAPHY USING A NOVEL BACKGROUND ESTIMATION METHOD;2;BIBLIOGRÁFICA;25;ARTIGO EM PERIÓDICO;1;BIBLIOGRAFICA - ARTIGO EM PERIÓDICO;80464;SISTEMAS DE COMPUTACAO;98293;COMPUTAÇÃO GRÁFICA, PROCESSAMENTO DE IMAGENS E INTERAÇÃO;;;01JAN2012:00:00:00.000000;;01JAN2012:00:00:00.000000;;0
42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2016;21036335;4012199;MIGPF: TOWARDS ON SELF-ORGANIZING PROCESS RESCHEDULING OF BULK-SYNCHRONOUS PARALLEL APPLICATIONS;2;BIBLIOGRÁFICA;25;ARTIGO EM PERIÓDICO;1;BIBLIOGRAFICA - ARTIGO EM PERIÓDICO;80464;SISTEMAS DE COMPUTACAO;98290;PROCESSAMENTO PARALELO E DISTRIBUÍDO;;;01JAN2012:00:00:00.000000;;01JAN2012:00:00:00.000000;;0
42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2016;21036448;3845363;TRANSISTOR COUNT OPTIMIZATION IN IG FINFET NETWORK DESIGN;2;BIBLIOGRÁFICA;25;ARTIGO EM PERIÓDICO;1;BIBLIOGRAFICA - ARTIGO EM PERIÓDICO;80462;ENGENHARIA DA COMPUTAÇÃO;98288;MICROELETRÔNICA;244232;TECNOLOGIAS DE PROJETO DE ASIC DIGITAL BASEADAS EM PORTAS LÓGICAS CMOS AVANÇADAS E NOVOS DISPOSITIVOS NANOMÉTRICOS;01JAN2012:00:00:00.000000;;01JAN2012:00:00:00.000000;;0
42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2016;21036475;3641585;YAWNING DETECTION USING EMBEDDED SMART CAMERAS;2;BIBLIOGRÁFICA;25;ARTIGO EM PERIÓDICO;1;BIBLIOGRAFICA - ARTIGO EM PERIÓDICO;80464;SISTEMAS DE COMPUTACAO;98293;COMPUTAÇÃO GRÁFICA, PROCESSAMENTO DE IMAGENS E INTERAÇÃO;342609;ANÁLISE E PROCESSAMENTO ESTATÍSTICO DE SINAIS E IMAGENS: NOVAS METODOLOGIAS E APLICAÇÕES;01JAN2012:00:00:00.000000;;01JAN2012:00:00:00.000000;;0
42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2016;21036282;3603578;IMAGE SEGMENTATION VIA MULTI-SCALE STOCHASTIC REGIONAL TEXTURE APPEARANCE MODELS;2;BIBLIOGRÁFICA;25;ARTIGO EM PERIÓDICO;1;BIBLIOGRAFICA - ARTIGO EM PERIÓDICO;80464;SISTEMAS DE COMPUTACAO;98293;COMPUTAÇÃO GRÁFICA, PROCESSAMENTO DE IMAGENS E INTERAÇÃO;;;01JAN2012:00:00:00.000000;;01JAN2012:00:00:00.000000;;0
42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2016;21036152;3640375;A MULTI-LEVEL APPROACH USING GENETIC ALGORITHMS IN AN ENSEMBLE OF LEAST SQUARES SUPPORT VECTOR MACHINES;2;BIBLIOGRÁFICA;25;ARTIGO EM PERIÓDICO;1;BIBLIOGRAFICA - ARTIGO EM PERIÓDICO;80466;INTELIGENCIA ARTIFICIAL;98294;INTELIGÊNCIA ARTIFICIAL;;;01JAN2012:00:00:00.000000;;01JAN2012:00:00:00.000000;;0
42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2016;21036263;3861973;FORMAL VERIFICATION OF HEALTH ASSESSMENT TOOLS: A CASE STUDY;2;BIBLIOGRÁFICA;25;ARTIGO EM PERIÓDICO;1;BIBLIOGRAFICA - ARTIGO EM PERIÓDICO;80463;INFORMATICA TEORICA;98298;MÉTODOS FORMAIS;;;01JAN2012:00:00:00.000000;;01JAN2012:00:00:00.000000;01MAR2013:00:00:00.000000;0
42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2016;21036164;3864058;A SIMPLE WEIGHTED THRESHOLDING METHOD FOR THE SEGMENTATION OF PIGMENTED SKIN LESIONS IN MACROSCOPIC IMAGES;2;BIBLIOGRÁFICA;25;ARTIGO EM PERIÓDICO;1;BIBLIOGRAFICA - ARTIGO EM PERIÓDICO;80464;SISTEMAS DE COMPUTACAO;98293;COMPUTAÇÃO GRÁFICA, PROCESSAMENTO DE IMAGENS E INTERAÇÃO;;;01JAN2012:00:00:00.000000;;01JAN2012:00:00:00.000000;;0
42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2016;21036412;3673002;SITUATION AWARENESS AND COMPUTATIONAL INTELLIGENCE IN OPPORTUNISTIC NETWORKS TO SUPPORT THE DATA TRANSMISSION OF URBAN SENSING APPLICATIONS;2;BIBLIOGRÁFICA;25;ARTIGO EM PERIÓDICO;1;BIBLIOGRAFICA - ARTIGO EM PERIÓDICO;80464;SISTEMAS DE COMPUTACAO;98290;PROCESSAMENTO PARALELO E DISTRIBUÍDO;;;01JAN2012:00:00:00.000000;;01JAN2012:00:00:00.000000;;0
42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2016;21036423;3744738;STOCHASTIC SHADOW DETECTION USING A HYPERGRAPH PARTITIONING APPROACH;2;BIBLIOGRÁFICA;25;ARTIGO EM PERIÓDICO;1;BIBLIOGRAFICA - ARTIGO EM PERIÓDICO;80464;SISTEMAS DE COMPUTACAO;98293;COMPUTAÇÃO GRÁFICA, PROCESSAMENTO DE IMAGENS E INTERAÇÃO;342624;DESCRITORES ESTATÍSTICOS PARA A DETECÇÃO, RASTREAMENTO E ESTIMATIVA DA TRAJETÓRIA DE OBJETOS MÓVEIS;01JAN2012:00:00:00.000000;;01JAN2012:00:00:00.000000;;0
42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2016;21036160;4037818;A QUALITATIVE STUDY OF APPLICATION-LEVEL CACHING;2;BIBLIOGRÁFICA;25;ARTIGO EM PERIÓDICO;1;BIBLIOGRAFICA - ARTIGO EM PERIÓDICO;80465;SISTEMAS DE INFORMACAO;98296;ENGENHARIA DE SOFTWARE;;;01JAN2012:00:00:00.000000;;01JAN2012:00:00:00.000000;;0
42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2016;21036307;3641469;LIVE-OUT REGISTER FENCING: INTERRUPT-TRIGGERED SOFT ERROR CORRECTION BASED ON THE ELIMINATION OF REGISTER-TO-REGISTER COMMUNICATION;2;BIBLIOGRÁFICA;25;ARTIGO EM PERIÓDICO;1;BIBLIOGRAFICA - ARTIGO EM PERIÓDICO;80462;ENGENHARIA DA COMPUTAÇÃO;98299;SISTEMAS EMBARCADOS;;;01JAN2012:00:00:00.000000;;01JAN2012:00:00:00.000000;;0
42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2016;21036197;3603488;BEYOND CROSS-SECTION: SPATIO-TEMPORAL RELIABILITY ANALYSIS;2;BIBLIOGRÁFICA;25;ARTIGO EM PERIÓDICO;1;BIBLIOGRAFICA - ARTIGO EM PERIÓDICO;80462;ENGENHARIA DA COMPUTAÇÃO;98300;TESTE E CONFIABILIDADE DE SISTEMAS INTEGRADOS DE HARDWARE E SOFTWARE;345435;AVALIAÇÃO EXPERIMENTAL E MITIGAÇÃO DOS EFEITOS DA RADIAÇÃO EM PROCESSADORES PARALELOS;01JAN2012:00:00:00.000000;;01JAN2012:00:00:00.000000;;0
42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2016;21036391;3738126;REQUIREMENTS FOR BUILDING AN ONTOLOGY FOR AUTONOMOUS ROBOTS;2;BIBLIOGRÁFICA;25;ARTIGO EM PERIÓDICO;1;BIBLIOGRAFICA - ARTIGO EM PERIÓDICO;80466;INTELIGENCIA ARTIFICIAL;98294;INTELIGÊNCIA ARTIFICIAL;;;01JAN2012:00:00:00.000000;;01JAN2012:00:00:00.000000;;0
42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2016;21036185;3665493;ASSESSING THE IMPACT OF STEMMING ACCURACY ON INFORMATION RETRIEVAL - A MULTILINGUAL PERSPECTIVE;2;BIBLIOGRÁFICA;25;ARTIGO EM PERIÓDICO;1;BIBLIOGRAFICA - ARTIGO EM PERIÓDICO;80465;SISTEMAS DE INFORMACAO;98295;MODELAGEM CONCEITUAL E BANCOS DE DADOS;;;01JAN2012:00:00:00.000000;;01JAN2012:00:00:00.000000;;0
42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2016;21036271;4012349;HARDWARE-ASSISTED THREAD AND DATA MAPPING IN HIERARCHICAL MULTICORE ARCHITECTURES;2;BIBLIOGRÁFICA;25;ARTIGO EM PERIÓDICO;1;BIBLIOGRAFICA - ARTIGO EM PERIÓDICO;80464;SISTEMAS DE COMPUTACAO;98290;PROCESSAMENTO PARALELO E DISTRIBUÍDO;386995;HPC4E - HIGH PERFORMANCE COMPUTING FOR ENERGY;01JAN2012:00:00:00.000000;;01JAN2012:00:00:00.000000;;0
42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2016;21036362;3659305;PARALLEL VORONOI COMPUTATION FOR PHYSICS-BASED SIMULATIONS;2;BIBLIOGRÁFICA;25;ARTIGO EM PERIÓDICO;1;BIBLIOGRAFICA - ARTIGO EM PERIÓDICO;80464;SISTEMAS DE COMPUTACAO;98293;COMPUTAÇÃO GRÁFICA, PROCESSAMENTO DE IMAGENS E INTERAÇÃO;342626;VISUALIZAÇÃO DE SÉRIES DE DADOS TEMPORAIS;01JAN2012:00:00:00.000000;;01JAN2012:00:00:00.000000;;0
42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2016;21036372;3603456;POTENTIAL ANALYSIS OF A SUPERSCALAR CORE EMPLOYING A RECONFIGURABLE ARRAY FOR IMPROVING INSTRUCTION-LEVEL PARALLELISM;2;BIBLIOGRÁFICA;25;ARTIGO EM PERIÓDICO;1;BIBLIOGRAFICA - ARTIGO EM PERIÓDICO;80462;ENGENHARIA DA COMPUTAÇÃO;98299;SISTEMAS EMBARCADOS;342217;PROJETO AUTOMÁTICO DE MPSOCS TRANSPARENTES E ADAPTÁVEIS PARA SISTEMAS EMBARCADOS;01JAN2012:00:00:00.000000;;01JAN2012:00:00:00.000000;;0
42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2016;21036341;3802876;MORE ON ONTOLOGIES AND DATABASES: MODELING WHOLES AND SUBSTANCES;2;BIBLIOGRÁFICA;25;ARTIGO EM PERIÓDICO;1;BIBLIOGRAFICA - ARTIGO EM PERIÓDICO;80466;INTELIGENCIA ARTIFICIAL;98294;INTELIGÊNCIA ARTIFICIAL;;;01JAN2012:00:00:00.000000;;01JAN2012:00:00:00.000000;;0
42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2016;21036358;3604754;ONTOLOGIES AND DATA MODELS;2;BIBLIOGRÁFICA;25;ARTIGO EM PERIÓDICO;1;BIBLIOGRAFICA - ARTIGO EM PERIÓDICO;80466;INTELIGENCIA ARTIFICIAL;98294;INTELIGÊNCIA ARTIFICIAL;;;01JAN2012:00:00:00.000000;;01JAN2012:00:00:00.000000;;0
42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2016;21036269;3744868;GROUPING OF BUSINESS PROCESSES MODELS BASED ON AN INCREMENTAL CLUSTERING ALGORITHM USING FUZZY SIMILARITY AND MULTIMODAL SEARCH;2;BIBLIOGRÁFICA;25;ARTIGO EM PERIÓDICO;1;BIBLIOGRAFICA - ARTIGO EM PERIÓDICO;80465;SISTEMAS DE INFORMACAO;98295;MODELAGEM CONCEITUAL E BANCOS DE DADOS;;;01JAN2012:00:00:00.000000;;01JAN2012:00:00:00.000000;;0
42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2016;21036256;3756670;EVALUATION OF HISTOGRAM OF ORIENTED GRADIENTS SOFT ERRORS CRITICALITY FOR AUTOMOTIVE APPLICATIONS;2;BIBLIOGRÁFICA;25;ARTIGO EM PERIÓDICO;1;BIBLIOGRAFICA - ARTIGO EM PERIÓDICO;80462;ENGENHARIA DA COMPUTAÇÃO;98300;TESTE E CONFIABILIDADE DE SISTEMAS INTEGRADOS DE HARDWARE E SOFTWARE;345435;AVALIAÇÃO EXPERIMENTAL E MITIGAÇÃO DOS EFEITOS DA RADIAÇÃO EM PROCESSADORES PARALELOS;01JAN2012:00:00:00.000000;;01JAN2012:00:00:00.000000;;0
42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2016;21036230;4023308;CONTROL OF SMART ENVIRONMENTS USING BRAIN COMPUTER INTERFACE BASED ON GENETIC ALGORITHM;2;BIBLIOGRÁFICA;25;ARTIGO EM PERIÓDICO;1;BIBLIOGRAFICA - ARTIGO EM PERIÓDICO;80466;INTELIGENCIA ARTIFICIAL;98294;INTELIGÊNCIA ARTIFICIAL;;;01JAN2012:00:00:00.000000;;01JAN2012:00:00:00.000000;;0
42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2016;21036338;4037676;MODELLING AND IMPLEMENTING MODULARISED BDI AGENTS WITH CAPABILITY RELATIONSHIPS;2;BIBLIOGRÁFICA;25;ARTIGO EM PERIÓDICO;1;BIBLIOGRAFICA - ARTIGO EM PERIÓDICO;80465;SISTEMAS DE INFORMACAO;98296;ENGENHARIA DE SOFTWARE;340778;DESENVOLVENDO AGENTES BDI EFETIVAMENTE COM UMA ABORDAGEM DIRIGIDA A MODELOS;01JAN2012:00:00:00.000000;;01JAN2012:00:00:00.000000;;0
42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2016;21036370;3685053;PHENOVIS - A TOOL FOR VISUAL PHENOLOGICAL ANALYSIS OF DIGITAL CAMERA IMAGES USING CHRONOLOGICAL PERCENTAGE MAPS;2;BIBLIOGRÁFICA;25;ARTIGO EM PERIÓDICO;1;BIBLIOGRAFICA - ARTIGO EM PERIÓDICO;80464;SISTEMAS DE COMPUTACAO;98293;COMPUTAÇÃO GRÁFICA, PROCESSAMENTO DE IMAGENS E INTERAÇÃO;342626;VISUALIZAÇÃO DE SÉRIES DE DADOS TEMPORAIS;01JAN2012:00:00:00.000000;;01JAN2012:00:00:00.000000;;0
42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2016;21036306;3672829;"LIAR LIAR, PANTS ON FIRE; OR HOW TO USE SUBJECTIVE LOGIC AND ARGUMENTATION TO EVALUATE INFORMATION FROM UNTRUSTWORTHY SOURCES";2;BIBLIOGRÁFICA;25;ARTIGO EM PERIÓDICO;1;BIBLIOGRAFICA - ARTIGO EM PERIÓDICO;80466;INTELIGENCIA ARTIFICIAL;98294;INTELIGÊNCIA ARTIFICIAL;212833;ESTIMANDO O IMPACTO DA COMUNICAÇÃO INTER-VEICULAR SOBRE O CONGESTIONAMENTO EM REDES DE TRANSPORTE: UMA ABORDAGEM BASEADA EM AGENTES;01JAN2012:00:00:00.000000;;01JAN2012:00:00:00.000000;;0
42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2016;21036452;3663930;TWO SIMPLE AND EFFECTIVE HEURISTICS FOR MINIMIZING THE MAKESPAN IN NON-PERMUTATION FLOW SHOPS;2;BIBLIOGRÁFICA;25;ARTIGO EM PERIÓDICO;1;BIBLIOGRAFICA - ARTIGO EM PERIÓDICO;80463;INFORMATICA TEORICA;98297;FUNDAMENTOS DA COMPUTAÇÃO;342928;NOVOS MÉTODOS PARA OTIMIZAÇÃO DE LINHAS DE PRODUÇÃO;01JAN2012:00:00:00.000000;;01JAN2012:00:00:00.000000;;0
42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2016;21036227;4023775;COMPARING AND COMBINING CONTENT- AND CITATION-BASED APPROACHES FOR PLAGIARISM DETECTION;2;BIBLIOGRÁFICA;25;ARTIGO EM PERIÓDICO;1;BIBLIOGRAFICA - ARTIGO EM PERIÓDICO;80465;SISTEMAS DE INFORMACAO;98295;MODELAGEM CONCEITUAL E BANCOS DE DADOS;;;01JAN2012:00:00:00.000000;;01JAN2012:00:00:00.000000;;0
42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2016;21036389;3863371;RELIABILITY ANALYSIS OF OPERATING SYSTEMS AND SOFTWARE STACK FOR EMBEDDED SYSTEMS;2;BIBLIOGRÁFICA;25;ARTIGO EM PERIÓDICO;1;BIBLIOGRAFICA - ARTIGO EM PERIÓDICO;80462;ENGENHARIA DA COMPUTAÇÃO;98300;TESTE E CONFIABILIDADE DE SISTEMAS INTEGRADOS DE HARDWARE E SOFTWARE;345435;AVALIAÇÃO EXPERIMENTAL E MITIGAÇÃO DOS EFEITOS DA RADIAÇÃO EM PROCESSADORES PARALELOS;01JAN2012:00:00:00.000000;;01JAN2012:00:00:00.000000;;0
42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2016;21036373;3660320;PREDCLOUD: PROVIDING PREDICTABLE NETWORK PERFORMANCE IN LARGE-SCALE OPENFLOW-ENABLED CLOUD PLATFORMS THROUGH TRUST-BASED ALLOCATION OF RESOURCES;2;BIBLIOGRÁFICA;25;ARTIGO EM PERIÓDICO;1;BIBLIOGRAFICA - ARTIGO EM PERIÓDICO;80464;SISTEMAS DE COMPUTACAO;98291;REDES DE COMPUTADORES;;;01JAN2012:00:00:00.000000;;01JAN2012:00:00:00.000000;;0
42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2016;21035667;3908531;A FRAMEWORK FOR SDN INTEGRATED MANAGEMENT BASED ON A CIM MODEL AND A VERTICAL MANAGEMENT PLANE;2;BIBLIOGRÁFICA;25;ARTIGO EM PERIÓDICO;1;BIBLIOGRAFICA - ARTIGO EM PERIÓDICO;80464;SISTEMAS DE COMPUTACAO;98291;REDES DE COMPUTADORES;;;01JAN2012:00:00:00.000000;;01JAN2012:00:00:00.000000;;0
42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2016;21035659;3660228;A COLUMN GENERATION APPROACH TO HIGH SCHOOL TIMETABLING MODELED AS A MULTICOMMODITY FLOW PROBLEM;2;BIBLIOGRÁFICA;25;ARTIGO EM PERIÓDICO;1;BIBLIOGRAFICA - ARTIGO EM PERIÓDICO;80463;INFORMATICA TEORICA;98297;FUNDAMENTOS DA COMPUTAÇÃO;342918;RESOLUÇÃO DE PROBLEMAS DE OTIMIZAÇÃO COMBINATÓRIA;01JAN2012:00:00:00.000000;;01JAN2012:00:00:00.000000;;0
42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2016;21036437;4039120;THE INFLUENCE OF READABILITY ASPECTS ON THE USER'S PERCEPTION OF HELPFULNESS OF ONLINE REVIEWS;2;BIBLIOGRÁFICA;25;ARTIGO EM PERIÓDICO;1;BIBLIOGRAFICA - ARTIGO EM PERIÓDICO;80465;SISTEMAS DE INFORMACAO;98295;MODELAGEM CONCEITUAL E BANCOS DE DADOS;;;01JAN2012:00:00:00.000000;;01JAN2012:00:00:00.000000;;0
