CD_PROGRAMA_IES,NM_PROGRAMA_IES,SG_ENTIDADE_ENSINO,NM_ENTIDADE_ENSINO,AN_BASE,ID_ADD_PRODUCAO_INTELECTUAL,ID_PRODUCAO_INTELECTUAL,NM_PRODUCAO,ID_TIPO_PRODUCAO,NM_TIPO_PRODUCAO,ID_SUBTIPO_PRODUCAO,NM_SUBTIPO_PRODUCAO,ID_FORMULARIO_PRODUCAO,NM_FORMULARIO,ID_AREA_CONCENTRACAO,NM_AREA_CONCENTRACAO,ID_LINHA_PESQUISA,NM_LINHA_PESQUISA,ID_PROJETO,NM_PROJETO,DH_INICIO_AREA_CONC,DH_FIM_AREA_CONC,DH_INICIO_LINHA,DH_FIM_LINHA,IN_GLOSA
42007011006P5,COMPUTAÇĂO APLICADA,UNISINOS,UNIVERSIDADE DO VALE DO RIO DOS SINOS,2017,22044200,5289868,DESENVOLVIMENTO DE UM DISPOSITIVO HOSPITALAR DE BAIXO CUSTO PARA MONITORAMENTO CONTÍNUO DO PACIENTE,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,80863,MODELAGEM E SIMULAÇĂO,116774,INTERNET DAS COISAS E APLICAÇŐES DISTRIBUÍDAS,440694,QUARTOS HOSPITALARES DO FUTURO: UM MODELO UBÍQUO PARA ANÁLISE E CORRELAÇĂO DE SINAIS VITAIS DE PACIENTES EMPREGANDO ALGORITMOS INTELIGENTES,04MAY2000:00:00:00.000000,,01AUG2017:00:00:00.000000,,0
42007011006P5,COMPUTAÇĂO APLICADA,UNISINOS,UNIVERSIDADE DO VALE DO RIO DOS SINOS,2017,22044343,5290472,USO DA BASE DE DADOS MIMIC3 PARA A PREVENÇĂO DE COMPLICAÇŐES ADQUIRIDAS DURANTE A INTERNAÇĂO HOSPITALAR,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,80863,MODELAGEM E SIMULAÇĂO,116774,INTERNET DAS COISAS E APLICAÇŐES DISTRIBUÍDAS,440694,QUARTOS HOSPITALARES DO FUTURO: UM MODELO UBÍQUO PARA ANÁLISE E CORRELAÇĂO DE SINAIS VITAIS DE PACIENTES EMPREGANDO ALGORITMOS INTELIGENTES,04MAY2000:00:00:00.000000,,01AUG2017:00:00:00.000000,,0
42007011006P5,COMPUTAÇĂO APLICADA,UNISINOS,UNIVERSIDADE DO VALE DO RIO DOS SINOS,2017,22044211,5539316,EMA-BENCH: UM BENCHMARK PARA A AVALIAÇĂO DE MECANISMOS DE ALOCAÇĂO ELÁSTICA DE MEMÓRIA,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,80863,MODELAGEM E SIMULAÇĂO,116774,INTERNET DAS COISAS E APLICAÇŐES DISTRIBUÍDAS,328458,INTERNET DAS COISAS: EXPLORANDO COMPUTACżAżO EM NUVEM E DE ALTO DESEMPENHO PARA SUPORTAR O CRESCIMENTO EXPONENCIAL DESSA NOVA AżREA DE PESQUISA E NEGOżCIOS,04MAY2000:00:00:00.000000,,01AUG2017:00:00:00.000000,,0
42007011006P5,COMPUTAÇĂO APLICADA,UNISINOS,UNIVERSIDADE DO VALE DO RIO DOS SINOS,2017,22044217,5489865,EXPLOITING RECURRENT NEURAL NETWORKS IN THE FORECASTING OF BEES' LEVEL OF ACTIVITY,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,80863,MODELAGEM E SIMULAÇĂO,99509,INTELIGĘNCIA ARTIFICIAL,440812,MELHORANDO ENTENDIMENTO DE ECOSSISTEMAS POR MEIO DE INTELIGĘNCIA COMPUTACIONAL E INTERNET DAS COISAS,04MAY2000:00:00:00.000000,,04MAY2000:00:00:00.000000,,0
42007011006P5,COMPUTAÇĂO APLICADA,UNISINOS,UNIVERSIDADE DO VALE DO RIO DOS SINOS,2017,22044213,5529959,ESCALONADOR HEURÍSTICO PARA FOG RADIO ACCESS NETWORKS,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,80863,MODELAGEM E SIMULAÇĂO,116774,INTERNET DAS COISAS E APLICAÇŐES DISTRIBUÍDAS,328458,INTERNET DAS COISAS: EXPLORANDO COMPUTACżAżO EM NUVEM E DE ALTO DESEMPENHO PARA SUPORTAR O CRESCIMENTO EXPONENCIAL DESSA NOVA AżREA DE PESQUISA E NEGOżCIOS,04MAY2000:00:00:00.000000,,01AUG2017:00:00:00.000000,,0
42007011006P5,COMPUTAÇĂO APLICADA,UNISINOS,UNIVERSIDADE DO VALE DO RIO DOS SINOS,2017,22044344,5514075,"VIRTUAL ARTICULATOR ? AID SIMULATOR AT DIAGNOSIS, PRE-SURGICAL PLANNING AND MONITORING OF BUCOMAXILOFACIAL TREATMENT",2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,80863,MODELAGEM E SIMULAÇĂO,99507,COMPUTAÇĂO GRÁFICA E PROCESSAMENTO DE IMAGENS,248909,TMJSIM- SIMULADOR DO MOVIMENTO MANDIBULAR SOB A AÇĂO DOS MÚSCULOS,04MAY2000:00:00:00.000000,,04MAY2000:00:00:00.000000,,0
42007011006P5,COMPUTAÇĂO APLICADA,UNISINOS,UNIVERSIDADE DO VALE DO RIO DOS SINOS,2017,22044181,5588291,AVALIANDO A SIMILARIDADE SEMÂNTICA ENTRE FRASES CURTAS ATRAVÉS DE UMA ABORDAGEM HÍBRIDA,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,80863,MODELAGEM E SIMULAÇĂO,99509,INTELIGĘNCIA ARTIFICIAL,224264,INVESTIGAÇŐES SOBRE A APLICAÇĂO DE FRAMEWORK SEMÂNTICO COMO APOIO NO TRATAMENTO DE INFORMAÇŐES,04MAY2000:00:00:00.000000,,04MAY2000:00:00:00.000000,,0
42007011006P5,COMPUTAÇĂO APLICADA,UNISINOS,UNIVERSIDADE DO VALE DO RIO DOS SINOS,2017,22044310,5290745,SEGURANÇA DA INFORMAÇĂO NA COMUNICAÇĂO DE DISPOSITIVOS MÓVEIS: UMA REVISĂO QUASI-SISTEMÁTICA DA LITERATURA,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,80863,MODELAGEM E SIMULAÇĂO,116774,INTERNET DAS COISAS E APLICAÇŐES DISTRIBUÍDAS,411958,IOTHEALTH: COMBINANDO COMPUTACżAżO DE ALTO DESEMPENHO E COMPUTACżAżO EM NUVEM PARA SUPORTAR A INFRAESTRUTURA DE INTERNET DAS COISAS NO AżMBITO DA SAUżDE,04MAY2000:00:00:00.000000,,01AUG2017:00:00:00.000000,,0
42007011006P5,COMPUTAÇĂO APLICADA,UNISINOS,UNIVERSIDADE DO VALE DO RIO DOS SINOS,2017,22044202,5588394,DEVELOPMENT OF A RECOMMENDER SYSTEM TO THE VIRTUAL PATIENT SIMULATOR HEALTH SIMULATOR,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,80863,MODELAGEM E SIMULAÇĂO,99509,INTELIGĘNCIA ARTIFICIAL,224264,INVESTIGAÇŐES SOBRE A APLICAÇĂO DE FRAMEWORK SEMÂNTICO COMO APOIO NO TRATAMENTO DE INFORMAÇŐES,04MAY2000:00:00:00.000000,,04MAY2000:00:00:00.000000,,0
42007011006P5,COMPUTAÇĂO APLICADA,UNISINOS,UNIVERSIDADE DO VALE DO RIO DOS SINOS,2017,22044150,5526679,A NEW APPROACH TO MINIMIZE BORDER EFFECT FOR TERRESTRIAL LASER SCANNING,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,80863,MODELAGEM E SIMULAÇĂO,99507,COMPUTAÇĂO GRÁFICA E PROCESSAMENTO DE IMAGENS,440811,VISUALIZAÇĂO AVANÇADA & GEOINFORMÁTICA - VIA,04MAY2000:00:00:00.000000,,04MAY2000:00:00:00.000000,,0
