CD_PROGRAMA_IES,NM_PROGRAMA_IES,SG_ENTIDADE_ENSINO,NM_ENTIDADE_ENSINO,AN_BASE,ID_ADD_PRODUCAO_INTELECTUAL,ID_PRODUCAO_INTELECTUAL,NM_PRODUCAO,ID_TIPO_PRODUCAO,NM_TIPO_PRODUCAO,ID_SUBTIPO_PRODUCAO,NM_SUBTIPO_PRODUCAO,ID_FORMULARIO_PRODUCAO,NM_FORMULARIO,ID_AREA_CONCENTRACAO,NM_AREA_CONCENTRACAO,ID_LINHA_PESQUISA,NM_LINHA_PESQUISA,ID_PROJETO,NM_PROJETO,DH_INICIO_AREA_CONC,DH_FIM_AREA_CONC,DH_INICIO_LINHA,DH_FIM_LINHA,IN_GLOSA
42001013075P9,INFORMÁTICA NA EDUCAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,2017,23170414,5289981,M-LEARNING FOR THE EDERLY: MAPPING OF DIGITAL COMPETENCES,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,80614,AMBIENTES INFORMATIZADOS E ENSINO A DISTANCIA,98847,AMBIENTES INFORMATIZADOS E ENSINO A DISTÂNCIA,334025,ARQEAD-SOCIOAFETO: ARQUITETURAS PEDAGÓGICAS EM EDUCAÇĂO A DISTÂNCIA: UM FOCO NAS RELAÇŐES AFETIVAS E SOCIAIS EM AMBIENTES VIRTUAIS DE APRENDIZAGEM,01AUG2000:00:00:00.000000,,01JAN2012:00:00:00.000000,,0
42001013075P9,INFORMÁTICA NA EDUCAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,2017,23170403,5282784,MESAS TANGIBLES PARA LA PLANIFICACIÓN COGNITIVA EN ALUMNOS CON TRASTORNO DEL ESPECTRO AUTISTA (TEA),2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,80614,AMBIENTES INFORMATIZADOS E ENSINO A DISTANCIA,98847,AMBIENTES INFORMATIZADOS E ENSINO A DISTÂNCIA,341027,ARCA: ALFABETIZAÇĂO COM RECURSOS ABERTOS DE COMUNICAÇĂO ALTERNATIVA A PARTIR DE MÉTODOS E TECNOLOGIAS INOVADORES APLICADOS Ŕ CRIANÇAS COM DEFICIĘNCIA INTELECTUAL E/OU TEA,01AUG2000:00:00:00.000000,,01JAN2012:00:00:00.000000,,0
42001013075P9,INFORMÁTICA NA EDUCAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,2017,23170518,5289245,SOCIAL INTERACTIONS IN DISTANCE EDUCATION: DEVELOPMENT OF A DIGITAL EDUCATIONAL MATERIAL,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,80614,AMBIENTES INFORMATIZADOS E ENSINO A DISTANCIA,98847,AMBIENTES INFORMATIZADOS E ENSINO A DISTÂNCIA,334025,ARQEAD-SOCIOAFETO: ARQUITETURAS PEDAGÓGICAS EM EDUCAÇĂO A DISTÂNCIA: UM FOCO NAS RELAÇŐES AFETIVAS E SOCIAIS EM AMBIENTES VIRTUAIS DE APRENDIZAGEM,01AUG2000:00:00:00.000000,,01JAN2012:00:00:00.000000,,0
42001013075P9,INFORMÁTICA NA EDUCAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,2017,23170225,5283379,A MODEL TO AGGREGATE HETEROGENEOUS LEARNING OBJECTS REPOSITORIES,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,80614,AMBIENTES INFORMATIZADOS E ENSINO A DISTANCIA,98847,AMBIENTES INFORMATIZADOS E ENSINO A DISTÂNCIA,,,01AUG2000:00:00:00.000000,,01JAN2012:00:00:00.000000,,0
42001013075P9,INFORMÁTICA NA EDUCAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,2017,23170370,6041444,JOGOS DIGITAIS PARA A PROMOÇĂO DA ALIMENTAÇĂO SAUDÁVEL NO AMBIENTE ESCOLAR BRASILEIRO,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,,,,,,,,,,,0
42001013075P9,INFORMÁTICA NA EDUCAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,2017,23170451,5296333,PENSAMENTO COMPUTACIONAL DESPLUGADO: ENSINO E AVALIAÇĂO NA EDUCAÇĂO PRIMÁRIA ESPANHOLA,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,80615,PARADIGMAS PARA PESQ. SOBRE ENSINO CIENTÍFICO E TECNOLÓGICO,98846,PARADIGMAS PARA A PESQUISA SOBRE O ENSINO CIENTÍFICO E TECNOLÓGICO,440742,"CIRCUITOS DE APRENDIZAGEM: ESTUDO, PESQUISA, AMPLIAÇĂO E IMPLEMENTAÇĂO DE REDE SOCIAL DE APRENDIZAGEM",01AUG2000:00:00:00.000000,,01JAN2012:00:00:00.000000,,0
42001013075P9,INFORMÁTICA NA EDUCAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,2017,23170380,5273550,LEARNING PRINCIPLES OF ELECTRICITY THROUGH EXPERIENCING IN VIRTUAL WORLDS,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,80614,AMBIENTES INFORMATIZADOS E ENSINO A DISTANCIA,98847,AMBIENTES INFORMATIZADOS E ENSINO A DISTÂNCIA,352289,AVATAR - APRENDIZAGEM VIRTUAL DE APRENDIZAGEM E TRABALHO ACADĘMICO REMOTO,01AUG2000:00:00:00.000000,,01JAN2012:00:00:00.000000,,0
42001013075P9,INFORMÁTICA NA EDUCAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,2017,23170366,5296395,INTERNET DAS COISAS NA EDUCAÇĂO TRAJETÓRIA PARA UM CAMPUS INTELIGENTE,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,80614,AMBIENTES INFORMATIZADOS E ENSINO A DISTANCIA,98847,AMBIENTES INFORMATIZADOS E ENSINO A DISTÂNCIA,440886,"ALERTA ż AMBIENTE LÓGICO DE ENCAMINHAMENTO, RESPOSTA E TRATAMENTO DE AVISOS",01AUG2000:00:00:00.000000,,01JAN2012:00:00:00.000000,,0
42001013075P9,INFORMÁTICA NA EDUCAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,2017,23170278,5282402,BEATNIK: AN ALGORITHM TO AUTOMATIC GENERATION OF EDUCATIONAL DESCRIPTION OF MOVIES,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,80614,AMBIENTES INFORMATIZADOS E ENSINO A DISTANCIA,98847,AMBIENTES INFORMATIZADOS E ENSINO A DISTÂNCIA,411434,TECMIDES - DESCOBERTA DO DESÂNIMO DE ALUNOS EM AMBIENTE VIRTUAIS DE ENSINO E APRENDIZAGEM UTILIZANDO MINERAÇĂO DE DADOS EDUCACIONAIS,01AUG2000:00:00:00.000000,,01JAN2012:00:00:00.000000,,0
42001013075P9,INFORMÁTICA NA EDUCAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,2017,23170313,5296406,DEVELOPMENT OF COMPUTATIONAL THINKING SKILLS THROUGH UNPLUGGED ACTIVITIES IN PRIMARY SCHOOL,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,80615,PARADIGMAS PARA PESQ. SOBRE ENSINO CIENTÍFICO E TECNOLÓGICO,98846,PARADIGMAS PARA A PESQUISA SOBRE O ENSINO CIENTÍFICO E TECNOLÓGICO,440742,"CIRCUITOS DE APRENDIZAGEM: ESTUDO, PESQUISA, AMPLIAÇĂO E IMPLEMENTAÇĂO DE REDE SOCIAL DE APRENDIZAGEM",01AUG2000:00:00:00.000000,,01JAN2012:00:00:00.000000,,0
42001013075P9,INFORMÁTICA NA EDUCAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,2017,23170354,5275259,IDENTIFICANDO O PERFIL DE EVASĂO DE ALUNOS DE GRADUAÇĂO ATRAVÉS DA MINERAÇĂO DE DADOS EDUCACIONAIS: UM ESTUDO DE CASO DE UMA UNIVERSIDADE COMUNITÁRIA,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,80614,AMBIENTES INFORMATIZADOS E ENSINO A DISTANCIA,98847,AMBIENTES INFORMATIZADOS E ENSINO A DISTÂNCIA,352755,ANÁLISE DE PROJETO DE EDUCAÇĂO CONTINUADA EM TUBERCULOSE PARA PROFISSIONAIS DA SAÚDE NA MODALIDADE DE ENSINO Ŕ DISTÂNCIA,01AUG2000:00:00:00.000000,,01JAN2012:00:00:00.000000,,0
42001013075P9,INFORMÁTICA NA EDUCAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,2017,23170244,5273925,ANÁLISE DE MATERIAL DIDÁTICO VOLTADO A CONTEXTOS TECNOLÓGICOS PRODUZIDO POR PROFESSORES EM FORMAÇĂO,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,80614,AMBIENTES INFORMATIZADOS E ENSINO A DISTANCIA,98847,AMBIENTES INFORMATIZADOS E ENSINO A DISTÂNCIA,,,01AUG2000:00:00:00.000000,,01JAN2012:00:00:00.000000,,0
42001013075P9,INFORMÁTICA NA EDUCAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,2017,23170235,5283187,ACESSIBILIDADE ARQUITETÔNICA NAS EMPRESAS: REPERCUSSŐES NA INCLUSĂO LABORAL DE PESSOAS COM COM DEFICIĘNCIA,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,80614,AMBIENTES INFORMATIZADOS E ENSINO A DISTANCIA,98847,AMBIENTES INFORMATIZADOS E ENSINO A DISTÂNCIA,341027,ARCA: ALFABETIZAÇĂO COM RECURSOS ABERTOS DE COMUNICAÇĂO ALTERNATIVA A PARTIR DE MÉTODOS E TECNOLOGIAS INOVADORES APLICADOS Ŕ CRIANÇAS COM DEFICIĘNCIA INTELECTUAL E/OU TEA,01AUG2000:00:00:00.000000,,01JAN2012:00:00:00.000000,,0
42001013075P9,INFORMÁTICA NA EDUCAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,2017,23170439,5290792,O USO DE DISPOSITIVOS MÓVEIS NA EDUCAÇĂO: DESAIOS NA FORMAÇĂO DE PROFESSORES,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,80614,AMBIENTES INFORMATIZADOS E ENSINO A DISTANCIA,98847,AMBIENTES INFORMATIZADOS E ENSINO A DISTÂNCIA,334025,ARQEAD-SOCIOAFETO: ARQUITETURAS PEDAGÓGICAS EM EDUCAÇĂO A DISTÂNCIA: UM FOCO NAS RELAÇŐES AFETIVAS E SOCIAIS EM AMBIENTES VIRTUAIS DE APRENDIZAGEM,01AUG2000:00:00:00.000000,,01JAN2012:00:00:00.000000,,0
42001013075P9,INFORMÁTICA NA EDUCAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,2017,23170227,5289241,A PEDAGOGICAL ARCHITECTURE FOR DESIGNING DIGITAL MUSICAL INSTRUMENTS,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,80614,AMBIENTES INFORMATIZADOS E ENSINO A DISTANCIA,98847,AMBIENTES INFORMATIZADOS E ENSINO A DISTÂNCIA,334025,ARQEAD-SOCIOAFETO: ARQUITETURAS PEDAGÓGICAS EM EDUCAÇĂO A DISTÂNCIA: UM FOCO NAS RELAÇŐES AFETIVAS E SOCIAIS EM AMBIENTES VIRTUAIS DE APRENDIZAGEM,01AUG2000:00:00:00.000000,,01JAN2012:00:00:00.000000,,0
42001013075P9,INFORMÁTICA NA EDUCAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,2017,23170288,6038608,COMMUNICATION PROCESSES OF STUDENTS WITH CEREBRAL PALSY IN DIGITAL LEARNING ENVIRONMENTS,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,80614,AMBIENTES INFORMATIZADOS E ENSINO A DISTANCIA,98847,AMBIENTES INFORMATIZADOS E ENSINO A DISTÂNCIA,352280,KIGB ?KNOWING AND INTERACTING WHILE GAMING FOR THE BLIND?,01AUG2000:00:00:00.000000,,01JAN2012:00:00:00.000000,,0
42001013075P9,INFORMÁTICA NA EDUCAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,2017,23170285,5273987,COLLABORATIVE READING AND PRODUCTION IN ENGLISH OF MULTIMODAL HYPERTEXTS IN ACADEMIC CONTEXTS,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,80614,AMBIENTES INFORMATIZADOS E ENSINO A DISTANCIA,98847,AMBIENTES INFORMATIZADOS E ENSINO A DISTÂNCIA,440799,LEITURA E PRODUCAO COLABORATIVA DE HIPERTEXTOS MULTIMODAIS EM LINGUA INGLESA NO CONTEXTO ACADEMICO,01AUG2000:00:00:00.000000,,01JAN2012:00:00:00.000000,,0
42001013075P9,INFORMÁTICA NA EDUCAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,2017,23170387,5289841,MAPEAMENTO DE SOLUÇŐES TECNOLÓGICAS BRASILEIRAS EM SISTEMAS DE RECOMENDAÇĂO APLICADOS A EDUCAÇĂO,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,80614,AMBIENTES INFORMATIZADOS E ENSINO A DISTANCIA,98847,AMBIENTES INFORMATIZADOS E ENSINO A DISTÂNCIA,334028,SISTEMA DE RECOMENDAÇĂO DE OBJETOS DE APRENDIZAGEM PARA A CONSTRUÇĂO DE COMPETĘNCIAS POR PROFESSORES E ALUNOS EM EDUCAÇĂO A DISTÂNCIA,01AUG2000:00:00:00.000000,,01JAN2012:00:00:00.000000,,0
42001013075P9,INFORMÁTICA NA EDUCAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,2017,23170251,5277821,APLICAÇĂO DE FERRAMENTAS DE MINERAÇĂO DE TEXTOS NA DESCOBERTA DE CONHECIMENTO NA ANÁLISE DE ARTIGOS CIENTÍFICOS SOBRE BRAQUITERAPIA GINECOLÓGICA,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,80614,AMBIENTES INFORMATIZADOS E ENSINO A DISTANCIA,98847,AMBIENTES INFORMATIZADOS E ENSINO A DISTÂNCIA,352755,ANÁLISE DE PROJETO DE EDUCAÇĂO CONTINUADA EM TUBERCULOSE PARA PROFISSIONAIS DA SAÚDE NA MODALIDADE DE ENSINO Ŕ DISTÂNCIA,01AUG2000:00:00:00.000000,,01JAN2012:00:00:00.000000,,0
42001013075P9,INFORMÁTICA NA EDUCAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,2017,23170435,5275319,O PAPEL DOS PERSONAGENS NĂO JOGÁVEIS NOS MUNDOS VIRTUAIS,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,80614,AMBIENTES INFORMATIZADOS E ENSINO A DISTANCIA,98847,AMBIENTES INFORMATIZADOS E ENSINO A DISTÂNCIA,352289,AVATAR - APRENDIZAGEM VIRTUAL DE APRENDIZAGEM E TRABALHO ACADĘMICO REMOTO,01AUG2000:00:00:00.000000,,01JAN2012:00:00:00.000000,,0
42001013075P9,INFORMÁTICA NA EDUCAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,2017,23170302,5282733,CONTANDO Y RECONTANDO CUENTOS CON COMUNICACIÓN ALTERNATIVA Y AUMENTATIVA USANDO SCALA: EXPERIENCIA DE APOYO A LA INCLUSION DE NIŃOS AUTISTAS EN BRASIL,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,80614,AMBIENTES INFORMATIZADOS E ENSINO A DISTANCIA,98847,AMBIENTES INFORMATIZADOS E ENSINO A DISTÂNCIA,341027,ARCA: ALFABETIZAÇĂO COM RECURSOS ABERTOS DE COMUNICAÇĂO ALTERNATIVA A PARTIR DE MÉTODOS E TECNOLOGIAS INOVADORES APLICADOS Ŕ CRIANÇAS COM DEFICIĘNCIA INTELECTUAL E/OU TEA,01AUG2000:00:00:00.000000,,01JAN2012:00:00:00.000000,,0
42001013075P9,INFORMÁTICA NA EDUCAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,2017,23170419,5282300,MRR,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,80614,AMBIENTES INFORMATIZADOS E ENSINO A DISTANCIA,98847,AMBIENTES INFORMATIZADOS E ENSINO A DISTÂNCIA,411434,TECMIDES - DESCOBERTA DO DESÂNIMO DE ALUNOS EM AMBIENTE VIRTUAIS DE ENSINO E APRENDIZAGEM UTILIZANDO MINERAÇĂO DE DADOS EDUCACIONAIS,01AUG2000:00:00:00.000000,,01JAN2012:00:00:00.000000,,0
42001013075P9,INFORMÁTICA NA EDUCAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,2017,23170519,5289518,SOCIAL INTERACTIONS OF THE ELDERLY: MAPPING PEDAGOGICAL STRATEGIES FOR DISTANCE,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,80614,AMBIENTES INFORMATIZADOS E ENSINO A DISTANCIA,98847,AMBIENTES INFORMATIZADOS E ENSINO A DISTÂNCIA,334025,ARQEAD-SOCIOAFETO: ARQUITETURAS PEDAGÓGICAS EM EDUCAÇĂO A DISTÂNCIA: UM FOCO NAS RELAÇŐES AFETIVAS E SOCIAIS EM AMBIENTES VIRTUAIS DE APRENDIZAGEM,01AUG2000:00:00:00.000000,,01JAN2012:00:00:00.000000,,0
42001013075P9,INFORMÁTICA NA EDUCAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,2017,23170476,5294569,PROPOSTA DE MODELO SOCIOAFETIVO DE ALUNO PARA A RECOMENDAÇĂO DE ESTRATÉGIAS PEDAGÓGICAS,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,80614,AMBIENTES INFORMATIZADOS E ENSINO A DISTANCIA,98847,AMBIENTES INFORMATIZADOS E ENSINO A DISTÂNCIA,334025,ARQEAD-SOCIOAFETO: ARQUITETURAS PEDAGÓGICAS EM EDUCAÇĂO A DISTÂNCIA: UM FOCO NAS RELAÇŐES AFETIVAS E SOCIAIS EM AMBIENTES VIRTUAIS DE APRENDIZAGEM,01AUG2000:00:00:00.000000,,01JAN2012:00:00:00.000000,,0
42001013075P9,INFORMÁTICA NA EDUCAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,2017,23170232,6038253,A VIRTUAL WORLD FOR THE TEACHING AND LEARNING OF NATURAL SCIENCES,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,80614,AMBIENTES INFORMATIZADOS E ENSINO A DISTANCIA,98847,AMBIENTES INFORMATIZADOS E ENSINO A DISTÂNCIA,,,01AUG2000:00:00:00.000000,,01JAN2012:00:00:00.000000,,0
42001013075P9,INFORMÁTICA NA EDUCAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,2017,23170481,5289658,RECOMMENDATION OF PEDAGOGICAL STRATEGIES: FOCUSING ON THE STUDENT'S SOCIO-AFFECTIVE PROFILE,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,80614,AMBIENTES INFORMATIZADOS E ENSINO A DISTANCIA,98847,AMBIENTES INFORMATIZADOS E ENSINO A DISTÂNCIA,334025,ARQEAD-SOCIOAFETO: ARQUITETURAS PEDAGÓGICAS EM EDUCAÇĂO A DISTÂNCIA: UM FOCO NAS RELAÇŐES AFETIVAS E SOCIAIS EM AMBIENTES VIRTUAIS DE APRENDIZAGEM,01AUG2000:00:00:00.000000,,01JAN2012:00:00:00.000000,,0
42001013075P9,INFORMÁTICA NA EDUCAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,2017,23170372,5282330,KANDOR KNOWLEDGE ANALYSIS OF NEIGHBORHOOD DYNAMICS AND ONLINE RELATIONSHIPS,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,80614,AMBIENTES INFORMATIZADOS E ENSINO A DISTANCIA,98847,AMBIENTES INFORMATIZADOS E ENSINO A DISTÂNCIA,411434,TECMIDES - DESCOBERTA DO DESÂNIMO DE ALUNOS EM AMBIENTE VIRTUAIS DE ENSINO E APRENDIZAGEM UTILIZANDO MINERAÇĂO DE DADOS EDUCACIONAIS,01AUG2000:00:00:00.000000,,01JAN2012:00:00:00.000000,,0
42001013075P9,INFORMÁTICA NA EDUCAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,2017,23170529,5274015,THE CREATION OF FOREIGN LANGUAGE PEDAGOGICAL MATERIALS BY BRAZILIAN PRE-SERVICE TEACHER FOR COMPUTER-MEDIATED TEACHING,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,80614,AMBIENTES INFORMATIZADOS E ENSINO A DISTANCIA,98847,AMBIENTES INFORMATIZADOS E ENSINO A DISTÂNCIA,440799,LEITURA E PRODUCAO COLABORATIVA DE HIPERTEXTOS MULTIMODAIS EM LINGUA INGLESA NO CONTEXTO ACADEMICO,01AUG2000:00:00:00.000000,,01JAN2012:00:00:00.000000,,0
