CD_PROGRAMA_IES,NM_PROGRAMA_IES,SG_ENTIDADE_ENSINO,NM_ENTIDADE_ENSINO,AN_BASE,ID_ADD_PRODUCAO_INTELECTUAL,ID_PRODUCAO_INTELECTUAL,NM_PRODUCAO,ID_TIPO_PRODUCAO,NM_TIPO_PRODUCAO,ID_SUBTIPO_PRODUCAO,NM_SUBTIPO_PRODUCAO,ID_FORMULARIO_PRODUCAO,NM_FORMULARIO,ID_AREA_CONCENTRACAO,NM_AREA_CONCENTRACAO,ID_LINHA_PESQUISA,NM_LINHA_PESQUISA,ID_PROJETO,NM_PROJETO,DH_INICIO_AREA_CONC,DH_FIM_AREA_CONC,DH_INICIO_LINHA,DH_FIM_LINHA,IN_GLOSA
53001010098P3,COMPUTAÇĂO APLICADA,UNB,UNIVERSIDADE DE BRASÍLIA,2017,23483789,6180880,AN EMPIRICAL EVALUATION OF REQUIREMENTS ELICITATION FROM BUSINESS MODELS THROUGH REMO TECHNIQUE,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,81370,COMPUTAÇĂO APLICADA,96679,ENGENHARIA DE SOFTWARE,,,01JAN2012:00:00:00.000000,,01JAN2012:00:00:00.000000,,0
53001010098P3,COMPUTAÇĂO APLICADA,UNB,UNIVERSIDADE DE BRASÍLIA,2017,23483877,6154226,PESQUISA E ESPECIFICAÇĂO DE REQUISITOS FUNCIONAIS DE AMBIENTE DE GESTĂO DE CONHECIMENTO PARA A COMUNICAÇĂO DE RISCOS DE SEGURANÇA DA INFORMAÇĂO DE TI,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,81370,COMPUTAÇĂO APLICADA,96680,GESTĂO DE RISCO,372457,DEFESA CIBERNÉTICA NA DEFESA NACIONAL VIABILIDADE E CONCEPÇĂO DA ESCOLA NACIONAL DE DEFESA CIBERNÉTICA E DO SISTEMA DE HOMOLOGAÇĂO E CERTIFICAÇĂO DE PRODUTOS E SERVIÇOS DE DEFESA CIBERNÉTICA,01JAN2012:00:00:00.000000,,01JAN2012:00:00:00.000000,,0
53001010098P3,COMPUTAÇĂO APLICADA,UNB,UNIVERSIDADE DE BRASÍLIA,2017,23483810,6061635,BRAZIL'S BOLSA FAMILIA AND YOUNG ADULT WORKERS: A PARALLEL RDD APPROACH TO LARGE DATASETS,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,81370,COMPUTAÇĂO APLICADA,125343,CIĘNCIA DOS DADOS,,,01JAN2012:00:00:00.000000,,01JAN2017:00:00:00.000000,,0
53001010098P3,COMPUTAÇĂO APLICADA,UNB,UNIVERSIDADE DE BRASÍLIA,2017,23483785,6146178,A METHOD FOR EVALUATING END-USER DEVELOPMENT TECHNOLOGIES,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,81370,COMPUTAÇĂO APLICADA,96679,ENGENHARIA DE SOFTWARE,474923,APRIMORAMENTO DO FRAMEWORK DE SOLUÇŐES DE TECNOLOGIA DA INFORMAÇĂO PARA O MINISTÉRIO DAS COMUNICAÇŐES,01JAN2012:00:00:00.000000,,01JAN2012:00:00:00.000000,,0
53001010098P3,COMPUTAÇĂO APLICADA,UNB,UNIVERSIDADE DE BRASÍLIA,2017,23483822,6152549,DADOS GEOGRÁFICOS EM BANCO DE DADOS ORIENTADO A GRAFO,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,81370,COMPUTAÇĂO APLICADA,125343,CIĘNCIA DOS DADOS,,,01JAN2012:00:00:00.000000,,01JAN2017:00:00:00.000000,,0
53001010098P3,COMPUTAÇĂO APLICADA,UNB,UNIVERSIDADE DE BRASÍLIA,2017,23483784,6132794,A MACHINE LEARNING PREDICTIVE SYSTEM TO IDENTIFY STUDENTS IN RISK OF DROPPING OUT OF COLLEGE,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,81370,COMPUTAÇĂO APLICADA,125343,CIĘNCIA DOS DADOS,,,01JAN2012:00:00:00.000000,,01JAN2017:00:00:00.000000,,0
53001010098P3,COMPUTAÇĂO APLICADA,UNB,UNIVERSIDADE DE BRASÍLIA,2017,23483902,6061760,SYSTEMATIC MAPPING OF MONITORING METRICS IN RUNNING COMPUTATIONAL SYSTEMS,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,81370,COMPUTAÇĂO APLICADA,96679,ENGENHARIA DE SOFTWARE,479965,PROJETO DE PESQUISA PARA VALIDAR A ADOÇĂO DE PRÁTICAS E MÉTODOS DE DESENVOLVIMENTO DE SOFTWARE NO EXÉRCITO BRASILEIRO,01JAN2012:00:00:00.000000,,01JAN2012:00:00:00.000000,,0
53001010098P3,COMPUTAÇĂO APLICADA,UNB,UNIVERSIDADE DE BRASÍLIA,2017,23483868,6153982,ONTOLOGY-BASED CMS NEWS AUTHORING ENVIRONMENT,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,81370,COMPUTAÇĂO APLICADA,96680,GESTĂO DE RISCO,,,01JAN2012:00:00:00.000000,,01JAN2012:00:00:00.000000,,0
53001010098P3,COMPUTAÇĂO APLICADA,UNB,UNIVERSIDADE DE BRASÍLIA,2017,23483925,5998388,UMA PESQUISA COM ALUNAS DO ENSINO FUNDAMENTAL E MEżDIO SOBRE OS CURSOS DA AżREA DE COMPUTACżAżO,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,81370,COMPUTAÇĂO APLICADA,125343,CIĘNCIA DOS DADOS,,,01JAN2012:00:00:00.000000,,01JAN2017:00:00:00.000000,,0
53001010098P3,COMPUTAÇĂO APLICADA,UNB,UNIVERSIDADE DE BRASÍLIA,2017,23483835,6180616,EVALUATION OF AN AUTOMATIC ESSAY CORRECTION SYSTEM USED AS AN ASSESSMENT TOOL,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,81370,COMPUTAÇĂO APLICADA,96679,ENGENHARIA DE SOFTWARE,482541,FÁBRICA DE SOFTWARE FGA,01JAN2012:00:00:00.000000,,01JAN2012:00:00:00.000000,,0
53001010098P3,COMPUTAÇĂO APLICADA,UNB,UNIVERSIDADE DE BRASÍLIA,2017,23483888,6015146,PROVA DE CONCEITO PLATAFORMA THINK!EHR,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,81370,COMPUTAÇĂO APLICADA,96680,GESTĂO DE RISCO,,,01JAN2012:00:00:00.000000,,01JAN2012:00:00:00.000000,,0
53001010098P3,COMPUTAÇĂO APLICADA,UNB,UNIVERSIDADE DE BRASÍLIA,2017,23483794,6161236,ANALYSIS OF THE TEACHING-LEARNING METHODOLOGY ADOPTED IN THE INTRODUCTION TO COMPUTER SCIENCE CLASSES,2,BIBLIOGRÁFICA,8,TRABALHO EM ANAIS,3,BIBLIOGRAFICA - TRABALHO EM ANAIS,81370,COMPUTAÇĂO APLICADA,96679,ENGENHARIA DE SOFTWARE,,,01JAN2012:00:00:00.000000,,01JAN2012:00:00:00.000000,,0
