CD_PROGRAMA_IES,NM_PROGRAMA_IES,SG_ENTIDADE_ENSINO,NM_ENTIDADE_ENSINO,AN_BASE,ID_ADD_PRODUCAO_INTELECTUAL,ID_PRODUCAO_INTELECTUAL,NM_PRODUCAO,ID_TIPO_PRODUCAO,NM_TIPO_PRODUCAO,ID_SUBTIPO_PRODUCAO,NM_SUBTIPO_PRODUCAO,ID_FORMULARIO_PRODUCAO,NM_FORMULARIO,ID_AREA_CONCENTRACAO,NM_AREA_CONCENTRACAO,ID_LINHA_PESQUISA,NM_LINHA_PESQUISA,ID_PROJETO,NM_PROJETO,DH_INICIO_AREA_CONC,DH_FIM_AREA_CONC,DH_INICIO_LINHA,DH_FIM_LINHA,IN_GLOSA
42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,2017,22397198,5475244,DESIGN CONSIDERATIONS FOR SOFTWARE-DEFINED WIRELESS NETWORKING IN HETEROGENEOUS CLOUD RADIO ACCESS NETWORKS,2,BIBLIOGRÁFICA,25,ARTIGO EM PERIÓDICO,1,BIBLIOGRAFICA - ARTIGO EM PERIÓDICO,89987,REDES DE COMPUTADORES,120958,"LINHA ARQUITETURAS, PROTOCOLOS E GERĘNCIA DE REDES E SERVIÇO",,,01JAN2017:00:00:00.000000,,01JAN2017:00:00:00.000000,,0
42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,2017,22397079,5191191,A SURVEY ON THE USE OF P2P TECHNOLOGY FOR NETWORK MANAGEMENT,2,BIBLIOGRÁFICA,25,ARTIGO EM PERIÓDICO,1,BIBLIOGRAFICA - ARTIGO EM PERIÓDICO,89987,REDES DE COMPUTADORES,120958,"LINHA ARQUITETURAS, PROTOCOLOS E GERĘNCIA DE REDES E SERVIÇO",,,01JAN2017:00:00:00.000000,,01JAN2017:00:00:00.000000,,0
42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,2017,22397174,5400401,COMPARISON OF MACHINE-LEARNING ALGORITHMS TO BUILD A PREDICTIVE MODEL FOR DETECTING UNDIAGNOSED DIABETES - ELSA-BRASIL: ACCURACY STUDY,2,BIBLIOGRÁFICA,25,ARTIGO EM PERIÓDICO,1,BIBLIOGRAFICA - ARTIGO EM PERIÓDICO,89986,INTELIGĘNCIA ARTIFICIAL,120937,"LINHA APRENDIZADO DE MÁQUINA, REPRESENTAÇĂO DE CONHECIMENTO E RACIOCÍNIO",,,01JAN2017:00:00:00.000000,,01JAN2017:00:00:00.000000,,0
42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,2017,22397212,5476445,ELASTIC RESOURCE ALLOCATION ALGORITHMS FOR COLLABORATION APPLICATIONS,2,BIBLIOGRÁFICA,25,ARTIGO EM PERIÓDICO,1,BIBLIOGRAFICA - ARTIGO EM PERIÓDICO,89987,REDES DE COMPUTADORES,120958,"LINHA ARQUITETURAS, PROTOCOLOS E GERĘNCIA DE REDES E SERVIÇO",,,01JAN2017:00:00:00.000000,,01JAN2017:00:00:00.000000,,0
42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,2017,22397077,5233277,A SIMPLE AND EFFECTIVE HEURISTIC METHOD FOR THRESHOLD LOGIC IDENTIFICATION,2,BIBLIOGRÁFICA,25,ARTIGO EM PERIÓDICO,1,BIBLIOGRAFICA - ARTIGO EM PERIÓDICO,89983,PROJETO DE SISTEMAS ELETRÔNICOS E COMPUTACIONAIS,120915,LINHA CONCEPÇĂO DE CIRCUITOS E SISTEMAS INTEGRADOS,,,01JAN2017:00:00:00.000000,,01JAN2017:00:00:00.000000,,0
42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,2017,22397344,5949742,ONTOBRAS 2017 IX SEMINAR ON ONTOLOGY RESEARCH IN BRAZIL,2,BIBLIOGRÁFICA,25,ARTIGO EM PERIÓDICO,1,BIBLIOGRAFICA - ARTIGO EM PERIÓDICO,89986,INTELIGĘNCIA ARTIFICIAL,120937,"LINHA APRENDIZADO DE MÁQUINA, REPRESENTAÇĂO DE CONHECIMENTO E RACIOCÍNIO",,,01JAN2017:00:00:00.000000,,01JAN2017:00:00:00.000000,,0
42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,2017,22397465,5486318,USING CONTEXTS TO EXTRACT MODELS FROM CODE,2,BIBLIOGRÁFICA,25,ARTIGO EM PERIÓDICO,1,BIBLIOGRAFICA - ARTIGO EM PERIÓDICO,89982,CIĘNCIA DE DADOS E ENGENHARIA DE SOFTWARE,121835,LINHA ENGENHARIA DE SOFTWARE,,,01JAN2017:00:00:00.000000,,01JAN2017:00:00:00.000000,,0
42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,2017,22397200,5106357,DETECTION OF GLOBAL AND LOCAL MOTION CHANGES IN HUMAN CROWDS,2,BIBLIOGRÁFICA,25,ARTIGO EM PERIÓDICO,1,BIBLIOGRAFICA - ARTIGO EM PERIÓDICO,89981,COMPUTAÇĂO VISUAL,120935,LINHA PROCESSAMENTO DE IMAGENS E VISĂO COMPUTACIONAL E RECONHECIMENTO DE PADRŐES,,,01JAN2017:00:00:00.000000,,01JAN2017:00:00:00.000000,,0
42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,2017,22397379,5178631,"REACTIVE, PROACTIVE, AND EXTENSIBLE SITUATION-AWARENESS IN AMBIENT ASSISTED LIVING",2,BIBLIOGRÁFICA,25,ARTIGO EM PERIÓDICO,1,BIBLIOGRAFICA - ARTIGO EM PERIÓDICO,89982,CIĘNCIA DE DADOS E ENGENHARIA DE SOFTWARE,121856,LINHA MODELAGEM DE DADOS E DE PROCESSOS DE NEGÓCIOS,,,01JAN2017:00:00:00.000000,,01JAN2017:00:00:00.000000,,0
42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,2017,22397235,5105292,EXACT COMPUTATIONAL SOLUTION OF MODULARITY DENSITY MAXIMIZATION BY EFFECTIVE COLUMN GENERATION,2,BIBLIOGRÁFICA,25,ARTIGO EM PERIÓDICO,1,BIBLIOGRAFICA - ARTIGO EM PERIÓDICO,89985,TEORIA DA COMPUTAÇĂO,120916,LINHA ALGORITMOS E OTIMIZAÇĂO,342933,LÓGICAS NĂO-CLÁSSICAS EM CIĘNCIA DA COMPUTAÇĂO E INTELIGĘNCIA ARTIFICIAL: FUNDAMENTOS E APLICAÇŐES,01JAN2017:00:00:00.000000,,01JAN2017:00:00:00.000000,,0
